provider_id,provider_id_check,npi,npi_check,first_name,first_name_check,last_name,last_name_check,credential,credential_check,full_name,full_name_check,primary_specialty,primary_specialty_check,practice_address_line1,practice_address_line1_check,practice_address_line2,practice_address_line2_check,practice_city,practice_city_check,practice_state,practice_state_check,practice_zip,practice_zip_check,practice_phone,practice_phone_check,mailing_address_line1,mailing_address_line1_check,mailing_address_line2,mailing_address_line2_check,mailing_city,mailing_city_check,mailing_state,mailing_state_check,mailing_zip,mailing_zip_check,license_number,license_number_check,license_state,license_state_check,license_expiration,license_expiration_check,accepting_new_patients,accepting_new_patients_check,board_certified,board_certified_check,years_in_practice,years_in_practice_check,medical_school,medical_school_check,residency_program,residency_program_check,last_updated,last_updated_check,taxonomy_code,taxonomy_code_check
PR_00314,not_found,5097545101,correct,Maria,correct,Wang,correct,DO PhD,correct,"Maria Wang, DO PhD",not_found,Internal Medicine,Y,4995 Columbus Ave,correct,,4995 Columbus Ave,Albany,correct,NY,correct,10001,correct,(929) 939-4050,correct,4995 Columbus Ave,correct,,4995 Columbus Ave,Albany,4995 Columbus Ave,NY,4995 Columbus Ave,10001,4995 Columbus Ave,060NY989561,correct,NY,correct,2025-09-26,correct,No,2024-03-29,False,correct,1,4995 Columbus Ave,Stanford University School of Medicine,correct,UCSF Medical Center,not_found,2024-12-25,2024-10-02,226513965X,207R00000X
PR_00315,not_found,8417722568,correct,David,correct,Singh,correct,DO,correct,"David Singh, DO",not_found,Orthopedic Surgery,Y,7986 Broadway,correct,Suite 504,7986 Broadway,Queens,correct,NY,correct,10005,correct,(212) 567-4251,correct,7986 Broadway,correct,Suite 504,7986 Broadway,Queens,7986 Broadway,NY,7986 Broadway,10005,7986 Broadway,060NY482201,correct,NY,correct,2025-05-27,EXPIRED:2025-05-27,Yes,2024-04-18,True,correct,19,7986 Broadway,Harvard Medical School,correct,Mayo Clinic,not_found,2025-02-12,2024-09-09,256513148X,207X00000X
PR_00316,not_found,6862110228,correct,Maria,correct,Perez,correct,MD,correct,"Maria Perez, MD",not_found,Anesthesiology,Y,3261 First Ave,correct,,3261 First Ave,BUFFALO,correct,NY,correct,10002,correct,(929) 712-1223,correct,3261 First Ave,correct,,3261 First Ave,Buffalo,3261 First Ave,NY,3261 First Ave,10002,3261 First Ave,060NY938672,correct,NY,correct,2023-09-18,EXPIRED:2023-09-18,Unknown,2023-05-03,True,correct,4,3261 First Ave,NYU Grossman School of Medicine,correct,UCSF Medical Center,not_found,2024-11-01,2025-06-25,298976388X,207L00000X
PR_00317,not_found,1436371890,correct,John,correct,Ramirez,correct,DO PhD,correct,"John Ramirez, DO PhD",not_found,Emergency Medicine,Y,7962 Fifth Ave,correct,,7962 Fifth Ave,Yonkers,correct,NY,correct,10004,correct,(646) 393-3436,correct,7962 Fifth Ave,correct,,7962 Fifth Ave,Yonkers,7962 Fifth Ave,NY,7962 Fifth Ave,10004,7962 Fifth Ave,060NY295937,correct,NY,correct,2024-05-25,EXPIRED:2024-05-25,Yes,2024-01-17,True,correct,9,7962 Fifth Ave,UCLA David Geffen School of Medicine,correct,Massachusetts General Hospital,not_found,2025-04-15,2025-08-18,225793612X,207P00000X
PR_00318,not_found,5670860415,correct,Fatima,correct,Martinez,correct,DO PhD,correct,"Fatima Martinez, DO PhD",not_found,Psychiatry,Y,3271 Fifth Ave,correct,,3271 Fifth Ave,New York,correct,NY,correct,11202,correct,(347) 572-5596,correct,3271 Fifth Ave,correct,,3271 Fifth Ave,New York,3271 Fifth Ave,NY,3271 Fifth Ave,11202,3271 Fifth Ave,060NY764073,correct,NY,correct,2024-04-18,EXPIRED:2024-04-18,No,2022-08-06,False,correct,16,3271 Fifth Ave,NYU Grossman School of Medicine,correct,Massachusetts General Hospital,not_found,2025-06-01,2024-11-04,205488046X,207P00000X
PR_00319,not_found,0825559899,correct,John,correct,Brown,correct,MD PhD,correct,"John Brown, MD PhD",not_found,Cardiology,Y,7735 Lexington Ave,correct,Suite 603,7735 Lexington Ave,Brooklyn,correct,NY,correct,11202,correct,(929) 443-5521,correct,7735 Lexington Ave,correct,Suite 603,7735 Lexington Ave,Brooklyn,7735 Lexington Ave,NY,7735 Lexington Ave,11202,7735 Lexington Ave,060NY419141,correct,NY,correct,2023-08-17,EXPIRED:2023-08-17,Yes,2022-01-29,False,correct,6,7735 Lexington Ave,Stanford University School of Medicine,correct,Mayo Clinic,not_found,2024-10-15,2024-10-04,299668398X,207RC0000X
PR_00320,not_found,8202368484,correct,Karen,correct,Davis,correct,MD,correct,"Karen Davis, MD",not_found,Neurology,Y,3121 Park Ave,correct,Suite 659,3121 Park Ave,Syracuse,correct,NY,correct,10002,correct,(929) 574-8347,correct,3121 Park Ave,correct,Suite 659,3121 Park Ave,Syracuse,3121 Park Ave,NY,3121 Park Ave,10002,3121 Park Ave,060NY416120,correct,NY,correct,2025-08-29,EXPIRED:2025-08-29,Unknown,2024-12-05,True,correct,28,3121 Park Ave,Stanford University School of Medicine,correct,Mount Sinai Hospital,not_found,2025-01-31,2025-06-22,270298247X,207T00000X
PR_00321,not_found,7868669434,correct,Fatima,correct,Kumar,correct,MD,correct,"Fatima Kumar, MD",not_found,Orthopedic Surgery,Y,4492 Central Park West,3117 Central Park West,Suite 679,3117 Central Park West,Queens,Yonkers,NY,correct,10005,11203,(646) 203-3621,correct,3117 Central Park West,correct,,3117 Central Park West,Yonkers,3117 Central Park West,NY,3117 Central Park West,11203,3117 Central Park West,060NY638430,correct,NY,correct,2023-06-03,EXPIRED:2023-06-03,Unknown,2023-04-19,True,correct,38,4492 Central Park West,Harvard Medical School,correct,Mount Sinai Hospital,not_found,2024-12-19,2025-06-12,294993136X,207X00000X
PR_00322,not_found,0338105954,correct,Maria,correct,Singh,correct,MD PhD,correct,"Maria Singh, MD PhD",not_found,Emergency Medicine,Y,3610 Lexington Ave,correct,Suite 329,3610 Lexington Ave,Buffalo,correct,NY,correct,14201,correct,(929) 285-9999,correct,3903 Lexington Ave,3610 Lexington Ave,,3610 Lexington Ave,New York,3610 Lexington Ave,NY,3610 Lexington Ave,10003,3610 Lexington Ave,060NY391248,correct,NY,correct,2023-09-30,EXPIRED:2023-09-30,No,2023-05-10,True,correct,27,3610 Lexington Ave,University of Michigan Medical School,correct,NewYork-Presbyterian Hospital,not_found,2025-03-20,2025-06-23,207685767X,207P00000X
PR_00323,not_found,4983735434,correct,Rajesh,correct,Smith,correct,MD PhD,correct,"Rajesh Smith, MD PhD",not_found,Oncology,Y,4583 Madison Ave,correct,,4583 Madison Ave,Buffalo,correct,NY,correct,100**,correct,(424) 844-7479,correct,4583 Madison Ave,correct,,4583 Madison Ave,Buffalo,4583 Madison Ave,NY,4583 Madison Ave,10001,4583 Madison Ave,060NY915987,correct,NY,correct,2023-08-06,EXPIRED:2023-08-06,Yes,2023-05-07,False,correct,15,4583 Madison Ave,UCLA David Geffen School of Medicine,correct,UCLA Medical Center,not_found,2025-06-19,2024-11-01,264291216X,207RO0300X
PR_00324,not_found,7618209163,correct,David,correct,Shah,correct,DO,correct,"David Shah, DO",not_found,Psychiatry,Y,2886 Park Ave,2670 Madison Ave,,2670 Madison Ave,Syracuse,Yonkers,NY,correct,10003,14202,(213) 221-2802,correct,2670 Madison Ave,correct,Suite 246,2670 Madison Ave,Yonkers,2670 Madison Ave,NY,2670 Madison Ave,14202,2670 Madison Ave,060NY175548,correct,NY,correct,2025-05-23,EXPIRED:2025-05-23,Yes,2024-03-17,True,correct,9,2886 Park Ave,University of Pennsylvania Perelman School of Medicine,correct,Johns Hopkins Hospital,not_found,2025-04-18,2025-01-26,219144226X,207P00000X
PR_00325,not_found,5723084813,correct,Rajesh,correct,Liu,correct,MD,correct,"Rajesh Liu, MD",not_found,Anesthesiology,Y,154 Wilshire Blvd,correct,Suite 591,154 Wilshire Blvd,Sacramento,correct,CA,correct,90002,correct,(212) 245-2684,correct,154 Wilshire Blvd,correct,Suite 591,154 Wilshire Blvd,Sacramento,154 Wilshire Blvd,CA,154 Wilshire Blvd,90002,154 Wilshire Blvd,A68238,correct,CA,correct,2023-12-01,EXPIRED:2023-12-01,Unknown,2023-02-22,False,not_found,7,154 Wilshire Blvd,Yale School of Medicine,correct,UCSF Medical Center,correct,2025-06-22,2025-07-24,200162459X,207L00000X
PR_00326,not_found,2131451951,correct,Fatima,correct,Anderson,correct,MD,correct,"Fatima Anderson, MD",not_found,Nephrology,Y,6315 Madison Ave,correct,Suite 800,6315 Madison Ave,Rochester,correct,NY,correct,10005,10005-4992,(718) 569-2389,correct,6315 Madison Ave,correct,Suite 800,6315 Madison Ave,Rochester,6315 Madison Ave,NY,6315 Madison Ave,10005,6315 Madison Ave,060NY849575,correct,NY,correct,2023-08-19,EXPIRED:2023-08-19,Yes,2022-09-24,True,correct,12,6315 Madison Ave,UCLA David Geffen School of Medicine,correct,UCLA Medical Center,not_found,2024-10-30,2025-06-16,224342463X,207RN0300X
PR_00327,not_found,1022526776,correct,Priya,correct,Ramirez,correct,DO,correct,"Priya Ramirez, DO",not_found,Emergency Medicine,Y,4941 Pico Blvd,correct,,4941 Pico Blvd,Fresno,correct,CA,correct,91001,correct,(718) 315-8003,correct,4941 Pico Blvd,correct,,4941 Pico Blvd,Fresno,4941 Pico Blvd,CA,4941 Pico Blvd,91001,4941 Pico Blvd,A75437,correct,CA,correct,2025-01-25,EXPIRED:2025-01-25,Unknown,2024-11-23,False,not_found,10,4941 Pico Blvd,Stanford University School of Medicine,correct,UCLA Medical Center,correct,2025-06-29,2025-03-25,224410491X,207P00000X
PR_00328,not_found,6878878832,correct,Carlos,correct,Harris,correct,MD PhD,correct,"Carlos Harris, MD PhD",not_found,Oncology,Y,6945 First Ave,correct,,6945 First Ave,Yonkers,correct,NY,correct,14202,correct,(213) 285-7911,correct,6945 First Ave,correct,,6945 First Ave,Yonkers,6945 First Ave,NY,6945 First Ave,14202,6945 First Ave,060NY941105,correct,NY,correct,2024-05-18,EXPIRED:2024-05-18,Unknown,2023-06-08,True,correct,6,6945 First Ave,University of Pennsylvania Perelman School of Medicine,correct,UCLA Medical Center,not_found,2025-09-01,2025-08-17,227283734X,207RO0300X
PR_00329,not_found,7286333024,correct,Li,correct,Johnson,correct,MD PhD,correct,"Li Johnson, MD PhD",not_found,Anesthesiology,Y,2189 Fifth Ave,correct,,2189 Fifth Ave,New York,correct,NY,correct,11201,correct,718- 912-3344,correct,2189 Fifth Ave,correct,,2189 Fifth Ave,New York,2189 Fifth Ave,NY,2189 Fifth Ave,11201,2189 Fifth Ave,060NY916470,correct,NY,correct,2023-10-13,EXPIRED:2023-10-13,No,2022-11-17,True,correct,28,2189 Fifth Ave,NYU Grossman School of Medicine,correct,Massachusetts General Hospital,not_found,2024-09-08,2024-12-26,214228398X,207L00000X
PR_00330,not_found,4765704129,correct,Priya,correct,Zhang,correct,MD,correct,"Priya Zhang, MD",not_found,Endocrinology,Y,9731 Madison Ave,correct,,9731 Madison Ave,New York,correct,NY,correct,100**,correct,(212) 857-1526,correct,1263 Broadway,9731 Madison Ave,,9731 Madison Ave,Yonkers,9731 Madison Ave,NY,9731 Madison Ave,10003,9731 Madison Ave,060NY592584,correct,NY,correct,2023-10-14,EXPIRED:2023-10-14,Unknown,2023-04-03,True,correct,33,9731 Madison Ave,Johns Hopkins School of Medicine,correct,Massachusetts General Hospital,not_found,2025-02-12,2025-01-30,256857416X,207RE0101X
PR_00331,not_found,2369036283,correct,Priya,correct,Robinson,correct,MD PhD,correct,"Priya Robinson, MD PhD",not_found,Psychiatry,Y,8223 Melrose Ave,correct,,8223 Melrose Ave,San Jose,correct,CA,correct,92001,correct,(424) 279-8674,correct,8223 Melrose Ave,correct,,8223 Melrose Ave,San Jose,8223 Melrose Ave,CA,8223 Melrose Ave,92001,8223 Melrose Ave,A22050,correct,CA,correct,2025-12-04,correct,No,2025-07-25,False,not_found,26,8223 Melrose Ave,UCLA David Geffen School of Medicine,correct,Mayo Clinic,correct,2025-08-06,2025-03-10,249858951X,207P00000X
PR_00332,not_found,8113904386,correct,Rajesh,correct,Ramirez,correct,DO,correct,"Rajesh Ramirez, DO",not_found,Orthopedic Surgery,Y,1711 Fifth Ave,correct,,1711 Fifth Ave,Rochester,correct,NY,correct,14202,correct,(917) 853-1530,correct,1711 Fifth Ave,correct,,1711 Fifth Ave,Rochester,1711 Fifth Ave,NY,1711 Fifth Ave,14202,1711 Fifth Ave,060NY351165,correct,NY,correct,2024-07-31,EXPIRED:2024-07-31,Yes,2023-01-27,False,correct,6,1711 Fifth Ave,University of Michigan Medical School,correct,Massachusetts General Hospital,not_found,2024-11-18,2025-06-22,264935475X,207X00000X
PR_00333,not_found,2156818206,correct,Michael,correct,Brown,correct,MD PhD,correct,"Michael Brown, MD PhD",not_found,Pathology,Y,5057 Broadway,correct,,5057 Broadway,Rochester,correct,NY,correct,10005,correct,424  591.8814,correct,5057 Broadway,correct,,5057 Broadway,Rochester,5057 Broadway,NY,5057 Broadway,10005,5057 Broadway,060NY429748,correct,NY,correct,2025-03-11,EXPIRED:2025-03-11,Unknown,2023-07-01,True,correct,19,5057 Broadway,Johns Hopkins School of Medicine,correct,Mayo Clinic,not_found,2024-09-18,2024-09-26,262157065X,207ZP0000X
PR_00334,not_found,6339912977,correct,David,correct,Garcia,correct,DO,correct,"David Garcia, DO",not_found,Internal Medicine,Y,2308 Sunset Blvd,correct,,2308 Sunset Blvd,Sacramento,correct,CA,correct,93001,correct,(718) 215-3336,correct,2308 Sunset Blvd,correct,,2308 Sunset Blvd,Sacramento,2308 Sunset Blvd,CA,2308 Sunset Blvd,93001,2308 Sunset Blvd,A57227,correct,CA,correct,2025-06-01,EXPIRED:2025-06-01,No,2024-09-14,True,Internal Medicine,32,2308 Sunset Blvd,Stanford University School of Medicine,correct,Mount Sinai Hospital,correct,2025-03-26,2025-03-15,222779115X,207R00000X
PR_00335,not_found,7219705463,correct,Fatima,correct,Jackson,correct,DO,correct,"Fatima Jackson, DO",not_found,Emergency Medicine,Y,9446 Third Ave,correct,Suite 827,9446 Third Ave,Rochester,correct,NY,correct,10002,correct,(213) 834-3113,correct,9446 Third Ave,correct,Suite 827,9446 Third Ave,Rochester,9446 Third Ave,NY,9446 Third Ave,10002,9446 Third Ave,060NY370473,correct,NY,correct,2025-08-27,EXPIRED:2025-08-27,No,2023-10-09,False,correct,33,9446 Third Ave,University of Michigan Medical School,correct,UCLA Medical Center,not_found,2025-02-23,2024-09-15,211205911X,207P00000X
PR_00336,not_found,6296136719,correct,Priya,correct,Clark,correct,DO PhD,correct,"Priya Clark, DO PhD",not_found,Anesthesiology,Y,700 Amsterdam Ave,correct,,700 Amsterdam Ave,New York,correct,NY,correct,10004,10004-9613,(929) 677-8675,correct,700 Amsterdam Ave,correct,,700 Amsterdam Ave,New York,700 Amsterdam Ave,NY,700 Amsterdam Ave,10004,700 Amsterdam Ave,060NY262070,correct,NY,correct,2023-08-04,EXPIRED:2023-08-04,Unknown,2022-10-09,False,correct,7,700 Amsterdam Ave,Stanford University School of Medicine,correct,Mayo Clinic,not_found,2025-07-09,2025-06-09,253277039X,207L00000X
PR_00337,not_found,7082723597,correct,Carlos,correct,Ramirez,correct,DO,correct,"Carlos Ramirez, DO",not_found,Emergency Medicine,Y,1057 Third Ave,correct,,1057 Third Ave,Rochester,correct,NY,correct,142**,correct,(212) 815-7230,correct,1057 Third Ave,correct,,1057 Third Ave,Rochester,1057 Third Ave,NY,1057 Third Ave,14202,1057 Third Ave,060NY599352,correct,NY,correct,2023-08-23,EXPIRED:2023-08-23,Yes,2023-03-25,False,correct,28,1057 Third Ave,UCSF School of Medicine,correct,Cleveland Clinic,not_found,2025-08-06,2025-01-28,228386094X,207P00000X
PR_00338,not_found,8342016545,correct,Li,correct,Johnson,correct,DO PhD,correct,"Li Johnson, DO PhD",not_found,Gastroenterology,Y,2886 Fifth Ave,correct,Suite 183,2886 Fifth Ave,Queens,correct,NY,correct,10002,correct,(646) 403-6722,correct,2886 Fifth Ave,correct,Suite 183,2886 Fifth Ave,Queens,2886 Fifth Ave,NY,2886 Fifth Ave,10002,2886 Fifth Ave,060NY846802,correct,NY,correct,2025-07-13,EXPIRED:2025-07-13,No,2024-09-22,False,correct,31,2886 Fifth Ave,Yale School of Medicine,correct,Mayo Clinic,not_found,2024-09-11,2025-06-21,258624154X,207RG0100X
PR_00339,not_found,0272751649,correct,Patricia,correct,Wang,correct,DO PhD,correct,"Patricia Wang, DO PhD",not_found,Radiology,Y,9190 Pico Blvd,correct,,9190 Pico Blvd,San Jose,correct,CA,correct,90002,correct,(323) 939-1060,correct,9190 Pico Blvd,correct,,9190 Pico Blvd,San Jose,9190 Pico Blvd,CA,9190 Pico Blvd,90002,9190 Pico Blvd,A28955,correct,CA,correct,2024-10-25,EXPIRED:2024-10-25,No,2024-04-01,True,Radiology,29,9190 Pico Blvd,University of Michigan Medical School,correct,Johns Hopkins Hospital,correct,2025-08-15,2025-07-02,229343051X,207R00000X
PR_00340,not_found,5044817765,correct,Maria,correct,Gonzalez,correct,DO PhD,correct,"Maria Gonzalez, DO PhD",not_found,Pathology,Y,2722 Pico Blvd,correct,,2722 Pico Blvd,Oakland,correct,CA,correct,90004,90004-5797,(213) 560-6770,correct,2722 Pico Blvd,correct,,2722 Pico Blvd,Oakland,2722 Pico Blvd,CA,2722 Pico Blvd,90004,2722 Pico Blvd,A99080,correct,CA,correct,2023-01-30,EXPIRED:2023-01-30,Unknown,2022-09-27,False,not_found,34,2722 Pico Blvd,NYU Grossman School of Medicine,correct,Johns Hopkins Hospital,correct,2025-06-04,2025-08-07,261582256X,207ZP0000X
PR_00341,not_found,1111096170,correct,Linda,correct,White,correct,DO,correct,"Linda White, DO",not_found,Urology,Y,2665 York Ave,correct,Suite 775,2665 York Ave,Yonkers,correct,NY,correct,11202,correct,818  969.9924,correct,2665 York Ave,correct,Suite 775,2665 York Ave,Yonkers,2665 York Ave,NY,2665 York Ave,11202,2665 York Ave,060NY558745,correct,NY,correct,2024-08-03,EXPIRED:2024-08-03,Yes,2024-02-06,False,correct,33,2665 York Ave,University of Michigan Medical School,correct,Massachusetts General Hospital,not_found,2024-09-26,2025-01-22,238910317X,207U00000X
PR_00342,not_found,6053844441,correct,Li,correct,Clark,correct,DO,correct,"Li Clark, DO",not_found,Gastroenterology,Y,7449 York Ave,correct,Suite 580,7449 York Ave,Yonkers,correct,NY,correct,10002,correct,(213) 889-4957,correct,7449 York Ave,correct,Suite 580,7449 York Ave,Yonkers,7449 York Ave,NY,7449 York Ave,10002,7449 York Ave,060NY467645,correct,NY,correct,2025-08-08,EXPIRED:2025-08-08,Yes,2025-06-26,False,correct,3,7449 York Ave,Harvard Medical School,correct,Massachusetts General Hospital,not_found,2025-06-16,2024-11-07,250251887X,207RG0100X
PR_00343,not_found,5826312818,correct,Wei,correct,Singh,correct,MD PhD,correct,"Wei Singh, MD PhD",not_found,Oncology,Y,9375 Second Ave,correct,,9375 Second Ave,Bronx,correct,NY,correct,14201,correct,(626) 790-7422,correct,6445 Broadway,9375 Second Ave,,9375 Second Ave,Yonkers,9375 Second Ave,NY,9375 Second Ave,10003,9375 Second Ave,060NY509376,correct,NY,correct,2023-12-22,EXPIRED:2023-12-22,Unknown,2023-11-07,False,correct,36,9375 Second Ave,Johns Hopkins School of Medicine,correct,UCLA Medical Center,not_found,2025-05-21,2025-05-08,212516397X,207RO0300X
PR_00344,not_found,2752334387,correct,David,correct,Johnson,correct,DO PhD,correct,"David Johnson, DO PhD",not_found,Family Medicine,Y,9721 Madison Avenue,correct,,9721 Madison Avenue,New York,correct,NY,correct,14202,14202-6206,(917) 943-7194,correct,9721 Madison Ave,9721 Madison Avenue,,9721 Madison Avenue,New York,9721 Madison Avenue,NY,9721 Madison Avenue,14202,9721 Madison Avenue,060NY182598,correct,NY,correct,2025-02-22,EXPIRED:2025-02-22,No,2024-06-16,True,correct,18,9721 Madison Avenue,Stanford University School of Medicine,correct,Mayo Clinic,not_found,2024-10-16,2025-09-02,203105908X,207Q00000X
PR_00345,not_found,7136657225,correct,Rajesh,correct,Zhang,correct,MD,correct,"Rajesh Zhang, MD",not_found,Pediatrics,Y,9764 Fifth Ave,correct,Suite 284,9764 Fifth Ave,Brooklyn,correct,NY,correct,10003,correct,(347) 210-3927,correct,8098 Third Ave,9764 Fifth Ave,Suite 914,9764 Fifth Ave,Bronx,9764 Fifth Ave,NY,9764 Fifth Ave,11202,9764 Fifth Ave,060NY123023,correct,NY,correct,2025-04-27,EXPIRED:2025-04-27,Unknown,2024-04-22,True,correct,8,9764 Fifth Ave,NYU Grossman School of Medicine,correct,UCLA Medical Center,not_found,2024-12-29,2024-11-20,282410355X,208000000X
PR_00346,not_found,5130523124,correct,Karen,correct,Sharma,correct,MD,correct,"Karen Sharma, MD",not_found,Endocrinology,Y,4170 Fifth Ave,correct,Suite 123,4170 Fifth Ave,Bronx,correct,NY,correct,14202,correct,(347) 480-8890,correct,4170 Fifth Ave,correct,Suite 123,4170 Fifth Ave,Bronx,4170 Fifth Ave,NY,4170 Fifth Ave,14202,4170 Fifth Ave,060NY897925,correct,NY,correct,2023-11-09,EXPIRED:2023-11-09,Yes,2022-09-21,True,correct,23,4170 Fifth Ave,Yale School of Medicine,correct,NewYork-Presbyterian Hospital,not_found,2025-01-06,2025-05-04,266545378X,207RE0101X
PR_00347,not_found,6945919661,correct,Linda,correct,Kumar,correct,DO PhD,correct,"Linda Kumar, DO PhD",not_found,Pulmonology,Y,4098 Sunset Blvd,correct,,4098 Sunset Blvd,San Jose,correct,CA,correct,90005,correct,(917) 780-6782,correct,9627 Melrose Ave,4098 Sunset Blvd,,4098 Sunset Blvd,San Francisco,4098 Sunset Blvd,CA,4098 Sunset Blvd,90004,4098 Sunset Blvd,A73941,correct,CA,correct,2025-06-06,EXPIRED:2025-06-06,No,2024-08-24,True,Pulmonology,29,4098 Sunset Blvd,Johns Hopkins School of Medicine,correct,Massachusetts General Hospital,correct,2024-12-15,2025-07-08,233965629X,207RP1001X
PR_00348,not_found,1355251058,correct,Sarah,correct,Clark,correct,MD PhD,correct,"Sarah Clark, MD PhD",not_found,Psychiatry,Y,8692 Beverly Dr,correct,Suite 928,8692 Beverly Dr,Oakland,correct,CA,correct,90001,correct,(818) 211-6388,correct,8692 Beverly Dr,correct,Suite 928,8692 Beverly Dr,Oakland,8692 Beverly Dr,CA,8692 Beverly Dr,90001,8692 Beverly Dr,A34368,correct,CA,correct,2025-01-02,EXPIRED:2025-01-02,Yes,2024-01-29,False,not_found,37,8692 Beverly Dr,NYU Grossman School of Medicine,correct,Cleveland Clinic,correct,2024-11-19,2025-05-04,208889930X,207P00000X
PR_00349,not_found,6655330774,correct,Jennifer,correct,Jackson,correct,DO,correct,"Jennifer Jackson, DO",not_found,Otolaryngology,Y,1687 York Ave,correct,,1687 York Ave,Buffalo,correct,NY,correct,14202,correct,2124817901,correct,1687 York Ave,correct,,1687 York Ave,Buffalo,1687 York Ave,NY,1687 York Ave,14202,1687 York Ave,060NY803956,correct,NY,correct,2023-06-03,EXPIRED:2023-06-03,Yes,2023-01-02,True,correct,29,1687 York Ave,Johns Hopkins School of Medicine,correct,UCLA Medical Center,not_found,2024-11-04,2024-09-26,251386266X,207Y00000X
